187,89.76,144.5136,mesomorph,,,,,,,
188,90.24,145.2864,mesomorph,,,,,,,
189,90.72,146.0592,mesomorph,,,,,,,
190,91.2,146.832,mesomorph,,,,,,,
165,79.2,126.324,mesomorph,,,,,,,
166,79.68,127.0896,mesomorph,,,,,,,
167,80.16,127.8552,mesomorph,,,,,,,
168,80.64,128.6208,mesomorph,,,,,,,
169,81.12,129.3864,mesomorph,,,,,,,
170,81.6,130.152,mesomorph,,,,,,,
171,82.08,130.9176,mesomorph,,,,,,,
172,82.56,131.6832,mesomorph,,,,,,,
173,83.04,132.4488,mesomorph,,,,,,,
174,83.52,133.2144,mesomorph,,,,,,,
175,84,133.98,mesomorph,,,,,,,
176,84.48,134.7456,mesomorph,,,,,,,
177,84.96,135.5112,mesomorph,,,,,,,
178,85.44,136.2768,mesomorph,,,,,,,
179,85.92,137.0424,mesomorph,,,,,,,
180,86.4,137.808,mesomorph,,,,,,,
181,86.88,138.5736,mesomorph,,,,,,,
182,87.36,139.3392,mesomorph,,,,,,,
183,87.84,140.1048,mesomorph,,,,,,,
184,88.32,140.8704,mesomorph,,,,,,,
185,88.8,141.636,mesomorph,,,,,,,
186,89.28,142.4016,mesomorph,,,,,,,
187,89.76,143.1672,mesomorph,,,,,,,
188,90.24,143.9328,mesomorph,,,,,,,
189,90.72,144.6984,mesomorph,,,,,,,
190,91.2,145.464,mesomorph,,,,,,,
165,74.25,118.42875,mesomorph,,,,,,,
166,74.7,119.1465,mesomorph,,,,,,,
167,75.15,119.86425,mesomorph,,,,,,,
168,75.6,120.582,mesomorph,,,,,,,
169,76.05,121.29975,mesomorph,,,,,,,
170,76.5,122.0175,mesomorph,,,,,,,
171,76.95,122.73525,mesomorph,,,,,,,
172,77.4,123.453,mesomorph,,,,,,,
173,77.85,124.17075,mesomorph,,,,,,,
174,78.3,124.8885,mesomorph,,,,,,,
175,78.75,125.60625,mesomorph,,,,,,,
176,79.2,126.324,mesomorph,,,,,,,
177,79.65,127.04175,mesomorph,,,,,,,
178,80.1,127.7595,mesomorph,,,,,,,
179,80.55,128.47725,mesomorph,,,,,,,
180,81,129.195,mesomorph,,,,,,,
181,81.45,129.91275,mesomorph,,,,,,,
182,81.9,130.6305,mesomorph,,,,,,,
183,82.35,131.34825,mesomorph,,,,,,,
184,82.8,132.066,mesomorph,,,,,,,
185,83.25,132.78375,mesomorph,,,,,,,
186,83.7,133.5015,mesomorph,,,,,,,
187,84.15,134.21925,mesomorph,,,,,,,
188,84.6,134.937,mesomorph,,,,,,,
189,85.05,135.65475,mesomorph,,,,,,,
190,85.5,136.3725,mesomorph,,,,,,,
165,75.075,119.744625,mesomorph,,,,,,,
166,75.53,120.47035,mesomorph,,,,,,,
167,75.985,121.196075,mesomorph,,,,,,,
168,76.44,121.9218,mesomorph,,,,,,,
169,76.895,122.647525,mesomorph,,,,,,,
170,77.35,123.37325,mesomorph,,,,,,,
171,77.805,124.098975,mesomorph,,,,,,,
172,78.26,124.8247,mesomorph,,,,,,,
173,78.715,125.550425,mesomorph,,,,,,,
174,79.17,126.27615,mesomorph,,,,,,,
175,79.625,127.001875,mesomorph,,,,,,,
176,80.08,127.7276,mesomorph,,,,,,,
177,80.535,128.453325,mesomorph,,,,,,,
178,80.99,129.17905,mesomorph,,,,,,,
179,81.445,129.904775,mesomorph,,,,,,,
180,81.9,130.6305,mesomorph,,,,,,,
181,82.355,131.356225,mesomorph,,,,,,,
182,82.81,132.08195,mesomorph,,,,,,,
183,83.265,132.807675,mesomorph,,,,,,,
184,83.72,133.5334,mesomorph,,,,,,,
185,84.175,134.259125,mesomorph,,,,,,,
186,84.63,134.98485,mesomorph,,,,,,,
187,85.085,135.710575,mesomorph,,,,,,,
188,85.54,136.4363,mesomorph,,,,,,,
189,85.995,137.162025,mesomorph,,,,,,,
190,86.45,137.88775,mesomorph,,,,,,,
165,76.725,122.376375,mesomorph,,,,,,,
166,77.19,123.11805,mesomorph,,,,,,,
167,77.655,123.859725,mesomorph,,,,,,,
168,78.12,124.6014,mesomorph,,,,,,,
169,78.585,125.343075,mesomorph,,,,,,,
170,79.05,126.08475,mesomorph,,,,,,,
171,79.515,126.826425,mesomorph,,,,,,,
172,79.98,127.5681,mesomorph,,,,,,,
173,80.445,128.309775,mesomorph,,,,,,,
174,80.91,129.05145,mesomorph,,,,,,,
175,81.375,129.793125,mesomorph,,,,,,,
176,81.84,130.5348,mesomorph,,,,,,,
177,82.305,131.276475,mesomorph,,,,,,,
178,82.77,132.01815,mesomorph,,,,,,,
179,83.235,132.759825,mesomorph,,,,,,,
180,83.7,133.5015,mesomorph,,,,,,,
181,84.165,134.243175,mesomorph,,,,,,,
182,84.63,134.98485,mesomorph,,,,,,,
183,85.095,135.726525,mesomorph,,,,,,,
184,85.56,136.4682,mesomorph,,,,,,,
185,86.025,137.209875,mesomorph,,,,,,,
186,86.49,137.95155,mesomorph,,,,,,,
187,86.955,138.693225,mesomorph,,,,,,,
188,87.42,139.4349,mesomorph,,,,,,,
189,87.885,140.176575,mesomorph,,,,,,,
190,88.35,140.91825,mesomorph,,,,,,,
165,78.375,125.008125,mesomorph,,,,,,,
166,78.85,125.76575,mesomorph,,,,,,,
167,79.325,126.523375,mesomorph,,,,,,,
168,79.8,127.281,mesomorph,,,,,,,
169,80.275,128.038625,mesomorph,,,,,,,
170,80.75,128.79625,mesomorph,,,,,,,
171,81.225,129.553875,mesomorph,,,,,,,
172,81.7,130.3115,mesomorph,,,,,,,
173,82.175,131.069125,mesomorph,,,,,,,
174,82.65,131.82675,mesomorph,,,,,,,
175,83.125,132.584375,mesomorph,,,,,,,
176,83.6,133.342,mesomorph,,,,,,,
177,84.075,134.099625,mesomorph,,,,,,,
178,84.55,134.85725,mesomorph,,,,,,,
179,85.025,135.614875,mesomorph,,,,,,,
180,85.5,136.3725,mesomorph,,,,,,,
181,85.975,137.130125,mesomorph,,,,,,,
182,86.45,137.88775,mesomorph,,,,,,,
183,86.925,138.645375,mesomorph,,,,,,,
184,87.4,139.403,mesomorph,,,,,,,
185,87.875,140.160625,mesomorph,,,,,,,
186,88.35,140.91825,mesomorph,,,,,,,
187,88.825,141.675875,mesomorph,,,,,,,
188,89.3,142.4335,mesomorph,,,,,,,
189,89.775,143.191125,mesomorph,,,,,,,
190,90.25,143.94875,mesomorph,,,,,,,
165,78.21,124.74495,mesomorph,,,,,,,
166,78.684,125.50098,mesomorph,,,,,,,
167,79.158,126.25701,mesomorph,,,,,,,
168,79.632,127.01304,mesomorph,,,,,,,
169,80.106,127.76907,mesomorph,,,,,,,
170,80.58,128.5251,mesomorph,,,,,,,
171,81.054,129.28113,mesomorph,,,,,,,
172,81.528,130.03716,mesomorph,,,,,,,
173,82.002,130.79319,mesomorph,,,,,,,
174,82.476,131.54922,mesomorph,,,,,,,
175,82.95,132.30525,mesomorph,,,,,,,
176,83.424,133.06128,mesomorph,,,,,,,
177,83.898,133.81731,mesomorph,,,,,,,
178,84.372,134.57334,mesomorph,,,,,,,
179,84.846,135.32937,mesomorph,,,,,,,
180,85.32,136.0854,mesomorph,,,,,,,
181,85.794,136.84143,mesomorph,,,,,,,
182,86.268,137.59746,mesomorph,,,,,,,
183,86.742,138.35349,mesomorph,,,,,,,
184,87.216,139.10952,mesomorph,,,,,,,
185,87.69,139.86555,mesomorph,,,,,,,
186,88.164,140.62158,mesomorph,,,,,,,
187,88.638,141.37761,mesomorph,,,,,,,
188,89.112,142.13364,mesomorph,,,,,,,
189,89.586,142.88967,mesomorph,,,,,,,
190,90.06,143.6457,mesomorph,,,,,,,
165,78.045,124.481775,mesomorph,,,,,,,
166,78.518,125.23621,mesomorph,,,,,,,
167,78.991,125.990645,mesomorph,,,,,,,
168,79.464,126.74508,mesomorph,,,,,,,
169,79.937,127.499515,mesomorph,,,,,,,
170,80.41,128.25395,mesomorph,,,,,,,
171,80.883,129.008385,mesomorph,,,,,,,
172,81.356,129.76282,mesomorph,,,,,,,
173,81.829,130.517255,mesomorph,,,,,,,
174,82.302,131.27169,mesomorph,,,,,,,
175,82.775,132.026125,mesomorph,,,,,,,
176,83.248,132.78056,mesomorph,,,,,,,
177,83.721,133.534995,mesomorph,,,,,,,
178,84.194,134.28943,mesomorph,,,,,,,
179,84.667,135.043865,mesomorph,,,,,,,
180,85.14,135.7983,mesomorph,,,,,,,
181,85.613,136.552735,mesomorph,,,,,,,
182,86.086,137.30717,mesomorph,,,,,,,
183,86.559,138.061605,mesomorph,,,,,,,
184,87.032,138.81604,mesomorph,,,,,,,
185,87.505,139.570475,mesomorph,,,,,,,
186,87.978,140.32491,mesomorph,,,,,,,
187,88.451,141.079345,mesomorph,,,,,,,
188,88.924,141.83378,mesomorph,,,,,,,
189,89.397,142.588215,mesomorph,,,,,,,
190,89.87,143.34265,mesomorph,,,,,,,
165,77.88,124.2186,mesomorph,,,,,,,
166,78.352,124.97144,mesomorph,,,,,,,
167,78.824,125.72428,mesomorph,,,,,,,
168,79.296,126.47712,mesomorph,,,,,,,
169,79.768,127.22996,mesomorph,,,,,,,
170,80.24,127.9828,mesomorph,,,,,,,
171,80.712,128.73564,mesomorph,,,,,,,
172,81.184,129.48848,mesomorph,,,,,,,
173,81.656,130.24132,mesomorph,,,,,,,
174,82.128,130.99416,mesomorph,,,,,,,
175,82.6,131.747,mesomorph,,,,,,,
176,83.072,132.49984,mesomorph,,,,,,,
177,83.544,133.25268,mesomorph,,,,,,,
178,84.016,134.00552,mesomorph,,,,,,,
179,84.488,134.75836,mesomorph,,,,,,,
180,84.96,135.5112,mesomorph,,,,,,,
181,85.432,136.26404,mesomorph,,,,,,,
182,85.904,137.01688,mesomorph,,,,,,,
183,86.376,137.76972,mesomorph,,,,,,,
184,86.848,138.52256,mesomorph,,,,,,,
185,87.32,139.2754,mesomorph,,,,,,,
186,87.792,140.02824,mesomorph,,,,,,,
187,88.264,140.78108,mesomorph,,,,,,,
188,88.736,141.53392,mesomorph,,,,,,,
189,89.208,142.28676,mesomorph,,,,,,,
190,89.68,143.0396,mesomorph,,,,,,,
165,77.715,123.955425,mesomorph,,,,,,,
166,78.186,124.70667,mesomorph,,,,,,,
167,78.657,125.457915,mesomorph,,,,,,,
168,79.128,126.20916,mesomorph,,,,,,,
169,79.599,126.960405,mesomorph,,,,,,,
170,80.07,127.71165,mesomorph,,,,,,,
171,80.541,128.462895,mesomorph,,,,,,,
172,81.012,129.21414,mesomorph,,,,,,,
173,81.483,129.965385,mesomorph,,,,,,,
174,81.954,130.71663,mesomorph,,,,,,,
175,82.425,131.467875,mesomorph,,,,,,,
176,82.896,132.21912,mesomorph,,,,,,,
177,83.367,132.970365,mesomorph,,,,,,,
178,83.838,133.72161,mesomorph,,,,,,,
179,84.309,134.472855,mesomorph,,,,,,,
180,84.78,135.2241,mesomorph,,,,,,,
181,85.251,135.975345,mesomorph,,,,,,,
182,85.722,136.72659,mesomorph,,,,,,,
183,86.193,137.477835,mesomorph,,,,,,,
184,86.664,138.22908,mesomorph,,,,,,,
185,87.135,138.980325,mesomorph,,,,,,,
186,87.606,139.73157,mesomorph,,,,,,,
187,88.077,140.482815,mesomorph,,,,,,,
188,88.548,141.23406,mesomorph,,,,,,,
189,89.019,141.985305,mesomorph,,,,,,,
190,89.49,142.73655,mesomorph,,,,,,,
165,77.385,123.429075,mesomorph,,,,,,,
166,77.854,124.17713,mesomorph,,,,,,,
167,78.323,124.925185,mesomorph,,,,,,,
168,78.792,125.67324,mesomorph,,,,,,,
169,79.261,126.421295,mesomorph,,,,,,,
170,79.73,127.16935,mesomorph,,,,,,,
171,80.199,127.917405,mesomorph,,,,,,,
172,80.668,128.66546,mesomorph,,,,,,,
173,81.137,129.413515,mesomorph,,,,,,,
174,81.606,130.16157,mesomorph,,,,,,,
175,82.075,130.909625,mesomorph,,,,,,,
176,82.544,131.65768,mesomorph,,,,,,,
177,83.013,132.405735,mesomorph,,,,,,,
178,83.482,133.15379,mesomorph,,,,,,,
179,83.951,133.901845,mesomorph,,,,,,,
180,84.42,134.6499,mesomorph,,,,,,,
181,84.889,135.397955,mesomorph,,,,,,,
182,85.358,136.14601,mesomorph,,,,,,,
183,85.827,136.894065,mesomorph,,,,,,,
184,86.296,137.64212,mesomorph,,,,,,,
185,86.765,138.390175,mesomorph,,,,,,,
186,87.234,139.13823,mesomorph,,,,,,,
187,87.703,139.886285,mesomorph,,,,,,,
188,88.172,140.63434,mesomorph,,,,,,,
189,88.641,141.382395,mesomorph,,,,,,,
190,89.11,142.13045,mesomorph,,,,,,,
165,77.22,123.1659,mesomorph,,,,,,,
166,77.688,123.91236,mesomorph,,,,,,,
167,78.156,124.65882,mesomorph,,,,,,,
168,78.624,125.40528,mesomorph,,,,,,,
169,79.092,126.15174,mesomorph,,,,,,,
170,79.56,126.8982,mesomorph,,,,,,,
171,80.028,127.64466,mesomorph,,,,,,,
172,80.496,128.39112,mesomorph,,,,,,,
173,80.964,129.13758,mesomorph,,,,,,,
174,81.432,129.88404,mesomorph,,,,,,,
175,81.9,130.6305,mesomorph,,,,,,,
176,82.368,131.37696,mesomorph,,,,,,,
177,82.836,132.12342,mesomorph,,,,,,,
178,83.304,132.86988,mesomorph,,,,,,,
179,83.772,133.61634,mesomorph,,,,,,,
180,84.24,134.3628,mesomorph,,,,,,,
181,84.708,135.10926,mesomorph,,,,,,,
182,85.176,135.85572,mesomorph,,,,,,,
183,85.644,136.60218,mesomorph,,,,,,,
184,86.112,137.34864,mesomorph,,,,,,,
185,86.58,138.0951,mesomorph,,,,,,,
186,87.048,138.84156,mesomorph,,,,,,,
187,87.516,139.58802,mesomorph,,,,,,,
188,87.984,140.33448,mesomorph,,,,,,,
189,88.452,141.08094,mesomorph,,,,,,,
190,88.92,141.8274,mesomorph,,,,,,,
165,76.89,122.63955,mesomorph,,,,,,,
166,77.356,123.38282,mesomorph,,,,,,,
167,77.822,124.12609,mesomorph,,,,,,,
168,78.288,124.86936,mesomorph,,,,,,,
169,78.754,125.61263,mesomorph,,,,,,,
170,79.22,126.3559,mesomorph,,,,,,,
171,79.686,127.09917,mesomorph,,,,,,,
172,80.152,127.84244,mesomorph,,,,,,,
173,80.618,128.58571,mesomorph,,,,,,,
174,81.084,129.32898,mesomorph,,,,,,,
175,81.55,130.07225,mesomorph,,,,,,,
176,82.016,130.81552,mesomorph,,,,,,,
177,82.482,131.55879,mesomorph,,,,,,,
178,82.948,132.30206,mesomorph,,,,,,,
179,83.414,133.04533,mesomorph,,,,,,,
180,83.88,133.7886,mesomorph,,,,,,,
181,84.346,134.53187,mesomorph,,,,,,,
182,84.812,135.27514,mesomorph,,,,,,,
183,85.278,136.01841,mesomorph,,,,,,,
184,85.744,136.76168,mesomorph,,,,,,,
185,86.21,137.50495,mesomorph,,,,,,,
186,86.676,138.24822,mesomorph,,,,,,,
187,87.142,138.99149,mesomorph,,,,,,,
188,87.608,139.73476,mesomorph,,,,,,,
189,88.074,140.47803,mesomorph,,,,,,,
190,88.54,141.2213,mesomorph,,,,,,,
165,76.56,122.1132,mesomorph,,,,,,,
166,77.024,122.85328,mesomorph,,,,,,,
167,77.488,123.59336,mesomorph,,,,,,,
168,77.952,124.33344,mesomorph,,,,,,,
169,78.416,125.07352,mesomorph,,,,,,,
170,78.88,125.8136,mesomorph,,,,,,,
171,79.344,126.55368,mesomorph,,,,,,,
172,79.808,127.29376,mesomorph,,,,,,,
173,80.272,128.03384,mesomorph,,,,,,,
174,80.736,128.77392,mesomorph,,,,,,,
175,81.2,129.514,mesomorph,,,,,,,
176,81.664,130.25408,mesomorph,,,,,,,
177,82.128,130.99416,mesomorph,,,,,,,
178,82.592,131.73424,mesomorph,,,,,,,
179,83.056,132.47432,mesomorph,,,,,,,
180,83.52,133.2144,mesomorph,,,,,,,
181,83.984,133.95448,mesomorph,,,,,,,
182,84.448,134.69456,mesomorph,,,,,,,
183,84.912,135.43464,mesomorph,,,,,,,
184,85.376,136.17472,mesomorph,,,,,,,
185,85.84,136.9148,mesomorph,,,,,,,
186,86.304,137.65488,mesomorph,,,,,,,
187,86.768,138.39496,mesomorph,,,,,,,
188,87.232,139.13504,mesomorph,,,,,,,
189,87.696,139.87512,mesomorph,,,,,,,
190,88.16,140.6152,mesomorph,,,,,,,
165,76.395,121.850025,mesomorph,,,,,,,
166,76.858,122.58851,mesomorph,,,,,,,
167,77.321,123.326995,mesomorph,,,,,,,
168,77.784,124.06548,mesomorph,,,,,,,
169,78.247,124.803965,mesomorph,,,,,,,
170,78.71,125.54245,mesomorph,,,,,,,
171,79.173,126.280935,mesomorph,,,,,,,
172,79.636,127.01942,mesomorph,,,,,,,
173,80.099,127.757905,mesomorph,,,,,,,
174,80.562,128.49639,mesomorph,,,,,,,
175,81.025,129.234875,mesomorph,,,,,,,
176,81.488,129.97336,mesomorph,,,,,,,
177,81.951,130.711845,mesomorph,,,,,,,
178,82.414,131.45033,mesomorph,,,,,,,
179,82.877,132.188815,mesomorph,,,,,,,
180,83.34,132.9273,mesomorph,,,,,,,
181,83.803,133.665785,mesomorph,,,,,,,
182,84.266,134.40427,mesomorph,,,,,,,
183,84.729,135.142755,mesomorph,,,,,,,
184,85.192,135.88124,mesomorph,,,,,,,
185,85.655,136.619725,mesomorph,,,,,,,
186,86.118,137.35821,mesomorph,,,,,,,
187,86.581,138.096695,mesomorph,,,,,,,
188,87.044,138.83518,mesomorph,,,,,,,
189,87.507,139.573665,mesomorph,,,,,,,
190,87.97,140.31215,mesomorph,,,,,,,
165,76.23,121.58685,mesomorph,,,,,,,
166,76.692,122.32374,mesomorph,,,,,,,
167,77.154,123.06063,mesomorph,,,,,,,
168,77.616,123.79752,mesomorph,,,,,,,
169,78.078,124.53441,mesomorph,,,,,,,
170,78.54,125.2713,mesomorph,,,,,,,
171,79.002,126.00819,mesomorph,,,,,,,
172,79.464,126.74508,mesomorph,,,,,,,
173,79.926,127.48197,mesomorph,,,,,,,
174,80.388,128.21886,mesomorph,,,,,,,
175,80.85,128.95575,mesomorph,,,,,,,
176,81.312,129.69264,mesomorph,,,,,,,
177,81.774,130.42953,mesomorph,,,,,,,
178,82.236,131.16642,mesomorph,,,,,,,
179,82.698,131.90331,mesomorph,,,,,,,
180,83.16,132.6402,mesomorph,,,,,,,
181,83.622,133.37709,mesomorph,,,,,,,
182,84.084,134.11398,mesomorph,,,,,,,
183,84.546,134.85087,mesomorph,,,,,,,
184,85.008,135.58776,mesomorph,,,,,,,
185,85.47,136.32465,mesomorph,,,,,,,
186,85.932,137.06154,mesomorph,,,,,,,
187,86.394,137.79843,mesomorph,,,,,,,
188,86.856,138.53532,mesomorph,,,,,,,
189,87.318,139.27221,mesomorph,,,,,,,
190,87.78,140.0091,mesomorph,,,,,,,
165,76.065,121.323675,mesomorph,,,,,,,
166,76.526,122.05897,mesomorph,,,,,,,
167,76.987,122.794265,mesomorph,,,,,,,
168,77.448,123.52956,mesomorph,,,,,,,
169,77.909,124.264855,mesomorph,,,,,,,
170,78.37,125.00015,mesomorph,,,,,,,
171,78.831,125.735445,mesomorph,,,,,,,
172,79.292,126.47074,mesomorph,,,,,,,
173,79.753,127.206035,mesomorph,,,,,,,
174,80.214,127.94133,mesomorph,,,,,,,
175,80.675,128.676625,mesomorph,,,,,,,
176,81.136,129.41192,mesomorph,,,,,,,
177,81.597,130.147215,mesomorph,,,,,,,
178,82.058,130.88251,mesomorph,,,,,,,
179,82.519,131.617805,mesomorph,,,,,,,
180,82.98,132.3531,mesomorph,,,,,,,
181,83.441,133.088395,mesomorph,,,,,,,
182,83.902,133.82369,mesomorph,,,,,,,
183,84.363,134.558985,mesomorph,,,,,,,
184,84.824,135.29428,mesomorph,,,,,,,
185,85.285,136.029575,mesomorph,,,,,,,
186,85.746,136.76487,mesomorph,,,,,,,
187,86.207,137.500165,mesomorph,,,,,,,
188,86.668,138.23546,mesomorph,,,,,,,
189,87.129,138.970755,mesomorph,,,,,,,
190,87.59,139.70605,mesomorph,,,,,,,
165,75.735,120.797325,mesomorph,,,,,,,
166,76.194,121.52943,mesomorph,,,,,,,
167,76.653,122.261535,mesomorph,,,,,,,
168,77.112,122.99364,mesomorph,,,,,,,
169,77.571,123.725745,mesomorph,,,,,,,
170,78.03,124.45785,mesomorph,,,,,,,
171,78.489,125.189955,mesomorph,,,,,,,
172,78.948,125.92206,mesomorph,,,,,,,
173,79.407,126.654165,mesomorph,,,,,,,
174,79.866,127.38627,mesomorph,,,,,,,
175,80.325,128.118375,mesomorph,,,,,,,
176,80.784,128.85048,mesomorph,,,,,,,
177,81.243,129.582585,mesomorph,,,,,,,
178,81.702,130.31469,mesomorph,,,,,,,
179,82.161,131.046795,mesomorph,,,,,,,
180,82.62,131.7789,mesomorph,,,,,,,
181,83.079,132.511005,mesomorph,,,,,,,
182,83.538,133.24311,mesomorph,,,,,,,
183,83.997,133.975215,mesomorph,,,,,,,
184,84.456,134.70732,mesomorph,,,,,,,
185,84.915,135.439425,mesomorph,,,,,,,
186,85.374,136.17153,mesomorph,,,,,,,
187,85.833,136.903635,mesomorph,,,,,,,
188,86.292,137.63574,mesomorph,,,,,,,
189,86.751,138.367845,mesomorph,,,,,,,
190,87.21,139.09995,mesomorph,,,,,,,
165,75.57,120.53415,mesomorph,,,,,,,
166,76.028,121.26466,mesomorph,,,,,,,
167,76.486,121.99517,mesomorph,,,,,,,
168,76.944,122.72568,mesomorph,,,,,,,
169,77.402,123.45619,mesomorph,,,,,,,
170,77.86,124.1867,mesomorph,,,,,,,
171,78.318,124.91721,mesomorph,,,,,,,
172,78.776,125.64772,mesomorph,,,,,,,
173,79.234,126.37823,mesomorph,,,,,,,
174,79.692,127.10874,mesomorph,,,,,,,
175,80.15,127.83925,mesomorph,,,,,,,
176,80.608,128.56976,mesomorph,,,,,,,
177,81.066,129.30027,mesomorph,,,,,,,
178,81.524,130.03078,mesomorph,,,,,,,
179,81.982,130.76129,mesomorph,,,,,,,
180,82.44,131.4918,mesomorph,,,,,,,
181,82.898,132.22231,mesomorph,,,,,,,
182,83.356,132.95282,mesomorph,,,,,,,
183,83.814,133.68333,mesomorph,,,,,,,
184,84.272,134.41384,mesomorph,,,,,,,
185,84.73,135.14435,mesomorph,,,,,,,
186,85.188,135.87486,mesomorph,,,,,,,
187,85.646,136.60537,mesomorph,,,,,,,
188,86.104,137.33588,mesomorph,,,,,,,
189,86.562,138.06639,mesomorph,,,,,,,
190,87.02,138.7969,mesomorph,,,,,,,
165,75.405,120.270975,mesomorph,,,,,,,
166,75.862,120.99989,mesomorph,,,,,,,
167,76.319,121.728805,mesomorph,,,,,,,
168,76.776,122.45772,mesomorph,,,,,,,
169,77.233,123.186635,mesomorph,,,,,,,
170,77.69,123.91555,mesomorph,,,,,,,
171,78.147,124.644465,mesomorph,,,,,,,
172,78.604,125.37338,mesomorph,,,,,,,
173,79.061,126.102295,mesomorph,,,,,,,
174,79.518,126.83121,mesomorph,,,,,,,
175,79.975,127.560125,mesomorph,,,,,,,
176,80.432,128.28904,mesomorph,,,,,,,
177,80.889,129.017955,mesomorph,,,,,,,
178,81.346,129.74687,mesomorph,,,,,,,
179,81.803,130.475785,mesomorph,,,,,,,
180,82.26,131.2047,mesomorph,,,,,,,
181,82.717,131.933615,mesomorph,,,,,,,
182,83.174,132.66253,mesomorph,,,,,,,
183,83.631,133.391445,mesomorph,,,,,,,
184,84.088,134.12036,mesomorph,,,,,,,
185,84.545,134.849275,mesomorph,,,,,,,
186,85.002,135.57819,mesomorph,,,,,,,
187,85.459,136.307105,mesomorph,,,,,,,
188,85.916,137.03602,mesomorph,,,,,,,
189,86.373,137.764935,mesomorph,,,,,,,
190,86.83,138.49385,mesomorph,,,,,,,
165,75.24,120.0078,mesomorph,,,,,,,
166,75.696,120.73512,mesomorph,,,,,,,
167,76.152,121.46244,mesomorph,,,,,,,
168,76.608,122.18976,mesomorph,,,,,,,
169,77.064,122.91708,mesomorph,,,,,,,
170,77.52,123.6444,mesomorph,,,,,,,
171,77.976,124.37172,mesomorph,,,,,,,
172,78.432,125.09904,mesomorph,,,,,,,
173,78.888,125.82636,mesomorph,,,,,,,
174,79.344,126.55368,mesomorph,,,,,,,
175,79.8,127.281,mesomorph,,,,,,,
176,80.256,128.00832,mesomorph,,,,,,,
177,80.712,128.73564,mesomorph,,,,,,,
